Gene,Coefficient(Slope),P-Value,null_rejected
RN7SL236P,0.3119158360198665,0.0036344604295708,True
PGS1,0.2140586853888301,0.003199233104628,True
DNAH17,0.2147110803471291,0.0070336555452909,True
USP36,-0.3363090696906147,0.0071260683612564,True
TIMP2,0.1933866317749941,0.0030252946477767,True
CEP295NL,0.2856995085791516,0.0012578860740708,True
CARD14,0.2149669773709748,0.0015258056006641,True
RP11-334C17.5,0.2234145447092435,5.0815555817241184e-05,True
RPTOR,-0.1611126472372597,0.0069825157242388,True
MIR657,0.1467172376385331,0.0046235349731244,True
FAAP100,-0.1037588547130962,0.0027861016097541,True
PDE6G,-0.3045913528080113,9.06486947088942e-07,True
MCRIP1,-0.1383766401590078,0.0006997120257601,True
ARHGDIA,-0.2112785415633846,1.173031780040072e-05,True
ALYREF,-0.1842533392492561,9.499921447895631e-06,True
PCYT2,-0.1186999875198366,0.0038507443081867,True
ASPSCR1,-0.1503604002604524,0.00111328905723,True
DCXR,-0.2119050888017064,0.0008105794101701,True
RFNG,-0.1826652478943127,0.0001714053103089,True
GPS1,-0.2378506531053491,8.824250418790414e-08,True
DUS1L,-0.1998438451741801,1.7916587156215397e-07,True
FASN,-0.2053054647737226,0.0066957323478266,True
OGFOD3,-0.0975761546709577,0.0073431216882759,True
FOXK2,-0.0932706751714128,0.0006775013173414,True
FAM166AP6,0.0143296767261246,0.0063255043518242,True
RP11-769O8.3,-0.2666080841623454,0.0074749424073348,True
LINC00470,-0.3686863542947577,2.367680854087936e-05,True
CBX3P2,0.2313046310376247,0.0053187650571852,True
LPIN2,0.1857067191947548,1.207102467582364e-05,True
DLGAP1-AS2,0.2316598973290437,0.0011185490469767,True
NDUFV2-AS1,0.1366355667357402,0.0030482429065729,True
ANKRD12,0.2002795642425127,0.0009865964101635,True
TWSG1,0.2021146661696108,0.0005135576860525,True
RALBP1,0.1450271218660075,0.0009079664096619,True
PPP4R1,0.1924256649994489,0.0051129092477642,True
PPP4R1-AS1,0.3054894081512223,0.0063474017231304,True
KRT18P8,0.4851529861540855,0.0004028620507809,True
RAB31,0.1999370448408615,0.0045672407956082,True
VAPA,0.2007579992395017,0.0010923416518869,True
MPPE1,0.1786003195444308,0.0040645757171272,True
TUBB6,-0.1730959054402635,0.0043833866201414,True
PSMG2,-0.0860836815734858,0.0003794998349199,True
CYP4F35P,-0.3281939992412879,0.0048710903126359,True
ROCK1,0.2453488768961201,0.0010995114166329,True
ABHD3,0.2044392719292023,0.0012044186297942,True
C18orf8,-0.1039053134702975,0.0011452680422148,True
CABYR,0.2284433920538495,0.0071516415398824,True
RP11-799B12.4,0.2558107087928203,0.0064496008666373,True
OSBPL1A,0.3444540354493646,1.1068376753238394e-05,True
DSC2,0.5786169446241495,4.720210541416664e-05,True
TRAPPC8,0.1949765744421432,0.0005773081221012,True
KLHL14,0.3476601967538499,0.0023800127260103,True
ZNF397,0.1872404470208517,0.0004518955787673,True
ZSCAN30,0.2149221971986921,0.000316451899778,True
RP11-158H5.8,0.4252489300257679,0.0005343221179972,True
RP11-158H5.7,0.2002180477725783,0.0043615405992719,True
ZNF24,0.1430815135695285,0.0030911555943334,True
ZNF396,0.4752103843662573,0.0004075421462661,True
RP11-322E11.3,0.0893952456859583,0.0079994070669654,True
RPRD1A,0.0991277222512754,0.0043230821994462,True
SLC39A6,0.1465787254305911,0.0016581663537926,True
KC6,0.1180924216552394,0.0021758068537801,True
RP11-115N12.1,0.1191047273287416,0.0054043138105457,True
PSTPIP2,0.28604443802157,0.0001720818843477,True
RN7SKP26,0.3341579070369023,0.0021747641618331,True
RP11-8H2.1,0.376497865949523,0.0002424609588165,True
C18orf25,0.167128617094002,0.0003293184366043,True
RP11-687F6.5,0.3764947900473602,0.0028922858042147,True
PIAS2,0.2208083089124152,0.0002480356387383,True
RP11-49K24.8,0.252273103589422,0.0070313121432993,True
CTIF,-0.1701424763419664,2.836422858666467e-05,True
SMAD7,-0.2638856322437712,0.0052590862500348,True
CXXC1,-0.1273773825964927,9.87447201944406e-05,True
SMAD4,0.1202763387472688,0.0003075426241151,True
POLI,0.2933630661772478,0.0001891655423605,True
RP11-456O19.5,0.0245155259386101,0.0041766915279439,True
PHLPP1,0.2222414424681826,6.874123834084035e-05,True
VPS4B,0.224231119480933,0.0016316048882973,True
SERPINB2,-0.4733040570117689,0.0011845419891885,True
DSEL,0.5079568012567374,6.58727520412705e-07,True
NETO1,0.341476674029341,0.0035171683229604,True
RP11-713C5.1,0.4099657242308957,0.001324704558294,True
RP11-676J15.1,0.2044400563897521,0.0029245578175138,True
TIMM21,0.1179004804546845,0.002122093058211,True
CNDP2,-0.119639173236447,0.0018815484194601,True
RP11-231E4.3,0.0170520473849407,0.0071432963439895,True
LINC00909,0.2485289414758152,0.0009508120705119,True
LINC00683,0.2923507404682141,0.0042896767625918,True
LINC01927,0.1124225309996196,0.0047516096798599,True
NFATC1,-0.1614454440639341,0.0074428890091386,True
LINC01002,0.2055992687633749,0.0075015323610765,True
GZMM,-0.3401490393837442,0.0051468882071309,True
HCN2,-0.2222727025205654,0.0014154764083987,True
POLRMT,-0.1534542077052957,0.0036968934322144,True
RNF126,-0.2405906157139128,5.0740400368408435e-05,True
PTBP1,-0.1130245524249133,0.0028996182344565,True
CFD,-0.2775784003428097,0.0065899640198197,True
WDR18,-0.179821205380336,0.0002212552576002,True
TMEM259,-0.1641444162714003,4.962197068775264e-06,True
POLR2E,-0.096417296523208,0.0031224416035031,True
GPX4,-0.1854086136739899,0.0005580424980562,True
STK11,-0.1210093775871285,0.0068180911888549,True
CBARP,-0.3744776630410807,0.0002537028086292,True
ATP5D,-0.2113627241846444,4.0453202428549475e-05,True
C19orf24,-0.1683449972471459,0.000309391803592,True
NDUFS7,-0.1935534827559795,4.477044369501626e-06,True
DAZAP1,-0.153329519196988,9.819658312664256e-05,True
RPS15,-0.2448295410605602,3.05010834425474e-05,True
REXO1,-0.1093185143233117,0.0013416187952157,True
ABHD17A,-0.2166361330930432,7.343782350494732e-06,True
BTBD2,-0.1143075956266425,0.0010309034977252,True
IZUMO4,-0.2060904442327633,0.000176376376482,True
AP3D1,-0.0691475088954908,0.0036946131914674,True
DOT1L,-0.2033518380408216,8.801447561019591e-05,True
SF3A2,-0.2093666645954977,0.0004352845379485,True
SPPL2B,-0.1116583871781321,0.0072559623840284,True
TMPRSS9,-0.4183225752312048,0.0003655943607295,True
LMNB2,-0.1279436441301853,0.0078980256885714,True
ZNF57,0.1751972176007875,0.002817533374141,True
AC006277.2,0.2276830333559333,0.0019500454088063,True
AC006277.3,0.2945535552523467,0.0041188472165379,True
AES,-0.2473696817177931,3.943815971683681e-05,True
GNA15,-0.2567709722133746,0.0005231078398757,True
MFSD12,-0.1618428602215868,0.0003664410600552,True
HMG20B,-0.0864663275344227,0.0044562146294961,True
TBXA2R,0.2626629425994202,0.0008429575830179,True
PIP5K1C,-0.1104412441761151,0.0008186791041521,True
APBA3,-0.1041765889353128,0.0034700389326065,True
RAX2,0.1762105856064038,0.0070104918247113,True
EEF2,-0.1970250350086015,2.2964312799298514e-06,True
ZBTB7A,-0.0989631048440079,0.0024079277148748,True
MAP2K2,-0.1154042933305193,0.0053566329035251,True
CCDC94,-0.1119275832825766,0.0069993254209155,True
SHD,-0.5003262231922755,6.140157665984468e-05,True
MPND,-0.1366727526702466,0.0011050146968215,True
SH3GL1,-0.1064011390084722,0.0017763520926824,True
PLIN4,0.3472103095628352,0.0003072587139453,True
PLIN5,0.3656029970923088,0.0011613685843146,True
LRG1,0.3963067312535369,0.0030431400987317,True
MYDGF,-0.1148277333073956,0.0062167046317719,True
DPP9,-0.1515162324937129,1.2089407317016872e-06,True
TICAM1,-0.2415944926206458,1.1299437499952466e-05,True
DUS3L,-0.1246606798706182,0.0038787861022675,True
NDUFA11,-0.1131162924522638,0.002975983059714,True
CTC-232P5.1,0.2833526542462265,0.0024700438908939,True
RFX2,0.3145153537409672,0.0023333421149089,True
CTC-232P5.3,0.2824938866516142,0.0076658453418843,True
CLPP,-0.1322921506256336,0.0003712678557326,True
ALKBH7,-0.168506699125418,0.0002433917558547,True
GTF2F1,-0.1394193891799117,9.691848677836304e-05,True
KHSRP,-0.0923239784054268,0.0031957261607954,True
DENND1C,-0.1439898620562489,0.0015762026523731,True
TUBB4A,-0.3519719277669036,0.0015623429860948,True
C19orf45,-0.2660308769720819,0.0057792059499282,True
MCOLN1,-0.2034777263038828,0.0041723137233354,True
XAB2,-0.1235414737681024,0.0007418732454632,True
MCEMP1,0.450789729931666,0.0054563944675897,True
MAP2K7,-0.1214434227054444,0.0001051857101802,True
SNAPC2,-0.1864932065347966,2.9937768804843407e-06,True
ELAVL1,-0.0899674529437428,0.0036900014513084,True
NDUFA7,-0.1176140260657109,0.0056474597108959,True
RPS28,-0.1931936109035679,0.0026729011033966,True
RAB11B,-0.1000900605698094,0.0023221240383636,True
HNRNPM,-0.1157863009589818,7.478396521988063e-05,True
ZNF414,-0.1281447608013559,0.0041340164564484,True
CTD-2529P6.3,0.2839330489100343,0.0011181742246268,True
ZNF559,0.1674639464797069,0.0006629951680235,True
RPS4XP22,0.259573655588875,0.0054104243348141,True
PIN1,-0.1130740378126106,0.001158891606359,True
C19orf66,-0.1723304936313392,0.0004787392355752,True
CTD-2240E14.4,-0.3040344153632786,0.0022705556539805,True
EIF3G,-0.2252052717669621,1.160768882243433e-06,True
S1PR2,-0.3561813892131107,0.0001770730510094,True
CDC37,-0.1394273757506601,5.6364412266440026e-05,True
PDE4A,-0.3581456252386909,0.0005699822545939,True
S1PR5,-0.4747471480552637,0.005777930467012,True
YIPF2,-0.1429254705510373,0.0014492261967212,True
TIMM29,-0.0768032531577961,0.0041529856853518,True
SMARCA4,-0.1639966868701271,0.0019143970836743,True
CTC-510F12.2,-0.3346195884534153,0.0018171362376023,True
RAB3D,0.2944044431855483,0.0058571328140177,True
PRKCSH,-0.1131736913245553,0.0039026452256866,True
ECSIT,-0.2544210046384896,3.0151907526060272e-05,True
ELOF1,-0.1797790642355503,0.0010458406497807,True
ZNF441,0.3037693610586601,0.0004688629591572,True
ZNF439,0.3484382395797497,5.755573536764936e-05,True
AC020951.1,0.3158067844570871,0.0015431865116417,True
ZNF700,0.2244717180048638,0.000246111981316,True
CTD-2006C1.12,0.3731124425262898,0.0011206188265038,True
ZNF763,0.3325651936683126,0.0001446696858475,True
ZNF844,0.2165494300701001,0.000624926847615,True
ZNF788,0.2363616870155325,0.0025764074092871,True
ZNF20,0.290361542415629,0.0015430955326369,True
ZNF44,0.1256417596073551,9.523365954491934e-05,True
ZNF442,0.3892622648015211,1.9276179162299193e-05,True
CTD-3105H18.4,0.5263682260952388,2.1806447051788703e-06,True
ZNF799,0.464309311222723,1.5752316734249177e-06,True
ZNF443,0.5027633947114395,3.168988752560745e-05,True
ZNF709,0.204029446258873,0.0002700218834342,True
ZNF564,0.2363047844865799,6.122676842977298e-05,True
RPL10P16,-0.2281761861515228,0.0008066498089635,True
MAN2B1,-0.1448247447092212,5.804346381962229e-05,True
WDR83,-0.1305053095874778,0.0004158404071455,True
WDR83OS,-0.152225941284336,8.025506608600728e-05,True
DHPS,-0.1388216900811822,2.447810955570761e-05,True
TNPO2,-0.0939838440983737,0.007733747961013,True
ASNA1,-0.1236333296679736,0.0030348801046134,True
GCDH,-0.1444598354254132,0.0004637617481063,True
FARSA,-0.1169240448881898,0.0034460096371573,True
CALR,-0.1665641454430126,0.005217437965808,True
RAD23A,-0.2518757411898449,0.0004080788616263,True
GADD45GIP1,-0.2085293287634413,9.521903635977222e-05,True
TRMT1,-0.1565908656860143,0.0007704325505899,True
CCDC130,-0.1307652532950108,0.0001699092393028,True
C19orf53,-0.1453098625356857,0.0008044371275403,True
CC2D1A,-0.1155506605563746,0.003695685040267,True
EEF1DP1,-0.1984020343074734,0.0074896476242454,True
SAMD1,-0.138568716538138,0.0080232890753031,True
CTD-2189E23.1,0.2024707516596386,0.0025548587502335,True
DDX39A,-0.1542924183183008,0.001786976550136,True
PKN1,-0.1398683271461979,0.0001835802794249,True
PTGER1,-0.340409265004619,0.0002393832532481,True
GIPC1,-0.1797248749534272,0.0052734522903283,True
TECR,-0.1815696912007518,0.0007967128797855,True
ZNF333,0.1635518978968693,0.003141304306071,True
AKAP8L,-0.1281877264614781,0.0055543506356541,True
WIZ,-0.1130591357850071,3.642329276087622e-05,True
RASAL3,-0.172562125538616,0.0035415430204571,True
CYP4F12,-0.3668332115448378,0.000152452867233,True
LINC01835,-0.4479559694231703,0.0006839939964947,True
LLNLF-158E9.1,0.2265641657765129,0.0045600718291248,True
CTD-2013N17.7,0.1909281353323642,0.0075454699887935,True
SLC35E1,-0.1412792959602326,3.9463152162360015e-05,True
TMEM38A,0.2133318364451488,0.0064363006467915,True
USE1,-0.1200449697323579,0.0034407612299004,True
BABAM1,-0.216680423040854,1.1353387925651598e-05,True
INSL3,0.3043161746711584,0.0026377163385111,True
JAK3,0.2146259827393981,0.0022574813613066,True
RPL18A,-0.195495437474146,0.0006060690610284,True
AC005796.2,0.2737949530763803,0.0017044485763653,True
CCDC124,-0.2567553084202464,7.585098237321114e-06,True
IL12RB1,-0.2319625907552349,0.0003091655216744,True
PIK3R2,-0.1345030715211212,0.0056430543959343,True
KIAA1683,0.3132726595517944,0.0052702479961847,True
JUND,-0.2760096396133818,0.0024209284946512,True
SSBP4,-0.2262724020329891,0.000248524441271,True
KXD1,-0.0686826446478831,0.0051057813793487,True
UBA52,-0.3216140956022448,3.326602612715149e-05,True
C19orf60,-0.2146541692642026,0.0001229872428686,True
DDX49,-0.1504423814075585,1.321696400316336e-05,True
ARMC6,-0.1006385280409819,0.0052810421511521,True
NDUFA13,-0.1392620508195948,0.0016735737251002,True
ATP13A1,-0.175246256872224,3.221641771622734e-05,True
ZNF101,0.1185944687192732,0.0019682392876994,True
ZNF14,0.1762775363088341,0.0066477180425833,True
BNIP3P9,0.2765093790987501,0.0042131706897016,True
ZNF253,0.246644767677165,2.9780310431075755e-06,True
ZNF93,0.3978018491782679,4.220534578531544e-09,True
ZNF682,0.2169496892670571,0.004734621073986,True
ZNF90,0.5108214948213838,1.2976023613424436e-10,True
AC006539.2,0.1359307664465013,0.0023418463357911,True
CTC-260E6.6,0.2649844646020229,0.0021955029979703,True
ZNF486,0.4155097250553826,1.934912576615502e-06,True
BNIP3P16,0.2623877671051768,0.000683306580281,True
ZNF737,0.2865459657355359,0.0002720442272673,True
ZNF626,0.233310086263232,0.0001152925847789,True
ZNF66,0.2923315261493962,0.001426465202218,True
ZNF85,0.3363356269004621,2.733230985620369e-05,True
ZNF430,0.1853195788507858,0.0014788414845325,True
ZNF431,0.1261983746319172,0.0019590267168785,True
ZNF493,0.2681013335494214,1.3413590193487144e-05,True
CTD-2561J22.5,0.4031097035173439,0.0010343828547878,True
ZNF429,0.4449711673518149,2.2099796875608092e-05,True
BNIP3P26,0.3607255166478473,0.0001407031928788,True
ZNF43,0.1744011145334633,0.0004347776637032,True
ZNF492,0.2867835580935426,0.0012451332619651,True
ZNF723P,0.2382249509709003,0.0002760532408264,True
ZNF91,0.2061539421475974,0.0001097485366454,True
ZNF681,0.3150544385056142,0.0005250741583101,True
RP11-255H23.2,0.3295416709722786,0.0009712745328293,True
BNIP3P39,0.1078225622673171,0.0022406758243675,True
ZNF254,0.5640341013087828,2.8716053442774086e-11,True
CTD-2017D11.1,0.3504615529583017,0.0016630607601032,True
CTD-2017D11.2,0.4461454683407599,4.855826204883096e-06,True
BNIP3P40,0.3012200278405276,0.0008672202934437,True
CTD-2027I19.3,0.2873589117058388,0.0025758666322841,True
CTD-2027I19.2,0.507161484449144,0.0002983964558176,True
CTC-459F4.6,0.2623602599485415,0.0027085535113406,True
LINC00906,0.3456435032717231,0.0005644580922816,True
PLEKHF1,-0.322149512280206,0.001314225021082,True
AC007773.2,0.2966128143455606,0.0013333775015462,True
DPY19L3,0.2985347614500014,0.0013271305087278,True
TDRD12,0.2942971718513316,0.0064214546436932,True
FAAP24,0.2101526145858613,0.0056569872213235,True
PEPD,-0.1212252756925188,0.0023516088510665,True
KCTD15,-0.1775308648229569,0.0005587866171049,True
ZNF302,0.2270094035930261,0.0025706302931044,True
ZNF181,0.2325545186705705,0.0063548983307436,True
CTC-523E23.5,0.2376582618473002,0.0066833586515582,True
SCN1B,0.2866728908084037,0.0008556680149275,True
HPN,0.3781608540032777,0.0054851806911934,True
FXYD5,-0.2075353708694342,4.151758659442015e-05,True
USF2,-0.0797452994696297,0.0043550268010505,True
U62631.5,0.2974572260878696,0.0040651617289608,True
LINC01531,0.4153785375530147,0.0023437042257762,True
RN7SL491P,0.2293006738668233,0.007788002675596,True
AC002511.2,0.4203088987643829,0.0008789379935171,True
AC002511.3,0.4348356510651837,0.0001444254715776,True
FFAR2,0.2722003376461896,0.0070904169127644,True
TMEM147,-0.1416064774980897,0.0002658246479244,True
RBM42,-0.1195661107012268,0.0026003498951853,True
ETV2,-0.1888157351671686,0.0045948426232519,True
U2AF1L4,-0.1476573950398197,0.0012722031790842,True
NFKBID,-0.3181170499941508,0.000470968147607,True
AD000864.6,-0.2774679915925233,0.000214292695868,True
HCST,-0.2154062880261761,0.0002691911783795,True
POLR2I,-0.1523910003493142,0.0040550445401349,True
AD001527.4,-0.2169329609003008,0.0033868008608591,True
CAPNS1,-0.1967166930356406,6.7205697376455165e-06,True
ZFP82,0.210195393742553,0.0014896963721759,True
ZNF382,0.2465189750652739,0.0014824808238034,True
ZNF829,0.2250901493307142,0.0021066382177435,True
ZNF585A,0.1734964990359901,0.000143405590314,True
ZNF585B,0.216784555950449,1.0030757078474882e-05,True
CTD-3220F14.3,0.2393342511197735,0.0005233940601623,True
ZNF540,0.255704465221236,0.0004846117305472,True
ZNF781,0.3500240184266887,0.0010884770542929,True
ZNF607,0.2202594612352613,0.0008728387767845,True
DPF1,-0.2431972821274601,0.0064145005179385,True
PSMD8,-0.1400361610766239,1.4609420330624136e-05,True
EIF3K,-0.1762519932481491,1.9337299696471984e-06,True
CTD-2540F13.2,0.2564154575023367,0.0048765455413251,True
ECH1,-0.1818582295925274,1.6646386282908278e-05,True
HNRNPL,-0.1534950767095501,1.2102338455056093e-05,True
SIRT2,-0.1472308841693963,4.582471106143075e-06,True
NFKBIB,-0.1048642022268106,0.0011949717972429,True
SARS2,-0.2702381220903843,3.4374036579851676e-05,True
PAK4,-0.1168042569340341,0.0018877318701854,True
PLEKHG2,-0.2376533831515337,0.0001603128765201,True
RPS16,-0.1650168374741356,0.0020687895436946,True
SUPT5H,-0.1651016457613018,0.0001968000845217,True
TIMM50,-0.1286556293694317,0.000492105692845,True
CLC,-0.4836987044236706,0.0048403018597092,True
PSMC4,-0.1452686805353208,7.192686649974114e-06,True
ZNF546,0.1716241514961161,0.0033658268513806,True
MAP3K10,-0.2383838875510436,6.139676961113943e-06,True
TTC9B,-0.3692304643632659,2.1480972848976546e-05,True
AKT2,-0.0934455280020534,0.0002968369947007,True
C19orf47,-0.1192375317981385,0.0006683339015306,True
SERTAD1,-0.1418414321878855,0.0058248710980711,True
SPTBN4,-0.272126925234086,0.0011596478498596,True
SNRPA,-0.2007495274065824,9.526090716577534e-05,True
CYP2F2P,-0.2123515169051129,0.0035987413330736,True
HNRNPUL1,-0.1135057279097088,0.0004615653829688,True
TGFB1,-0.1343272689565069,0.0033480688914914,True
ATP5SL,-0.09080571732455,0.0061188720524841,True
LYPD4,-0.3083463515454253,0.0037416708641385,True
RPS19,-0.1630816291677399,0.0072797985773522,True
ZNF526,-0.1165647377130229,0.0003890099340854,True
PAFAH1B3,-0.143830621929115,0.0028929077830621,True
MIR8077,0.0153614071387509,0.005854904685762,True
CTC-490G23.2,0.5032218375809293,0.0016386592607934,True
CD177,0.5196906990269827,0.0052770877098414,True
CTC-490G23.4,0.4677020246715707,0.000932796053417,True
ETHE1,-0.1255793275032267,0.0061755561859617,True
IRGQ,-0.3026960182972922,4.858423645989466e-05,True
ZNF428,-0.3091069206949317,1.6569432779575825e-07,True
SMG9,-0.1283069589496854,0.0028388312979231,True
RP11-15A1.8,0.1968390911034147,0.0034359434051782,True
ZNF230,0.3506724628880596,1.242806646070457e-05,True
ZNF222,0.3178290573278313,2.917214282680786e-05,True
ZNF223,0.2546848459318609,0.0002325844370916,True
ZNF226,0.1634349206952415,0.0009561900491294,True
ZNF229,0.377407194652711,8.322953462933475e-05,True
ZNF180,0.2802393992702122,0.0001590056481197,True
AC092066.1,0.1933224346252263,0.0027888739710098,True
CEACAM19,0.1740810674149945,0.007791968066188,True
ZNF296,-0.1384835551231975,0.0024984019557157,True
PPP1R37,-0.1072758107652467,0.0075263019125554,True
EML2,-0.1100908437682828,0.004786636012106,True
BHMG1,-0.182967525029812,0.0025372679621232,True
DMWD,-0.1690131423648809,0.0061303106947735,True
SYMPK,-0.1318192036013517,0.0004697954687109,True
MYPOP,-0.1063885300830702,0.0018354886723937,True
DACT3,-0.3541386013267255,0.0001149624378683,True
AP2S1,-0.1662117664207017,0.0017948759871512,True
NAPA-AS1,-0.2414894576307311,0.0035809795339979,True
NAPA,-0.1742804219062055,0.0003756727664347,True
GLTSCR2,-0.1722720996980123,0.0035639373306586,True
SELENOW,-0.1639176436818976,0.0003133776742354,True
CARD8,0.2850942198588581,1.2607330035449588e-05,True
CTC-453G23.8,0.2404319610955043,0.0033489368773058,True
CARD8-AS1,0.2925001423446575,0.0019097071177845,True
EMP3,-0.1889738090572974,0.000191711413651,True
KDELR1,-0.1548442148715744,0.0001575519746898,True
RPL18,-0.1781085541884561,0.0013100710995855,True
RASIP1,-0.3455469957213325,0.0020172955978641,True
BAX,-0.1639967439641406,2.6560309068524207e-06,True
FTL,-0.179986156744055,0.0022108554737957,True
RUVBL2,-0.1234110261059021,0.0058062369421134,True
PIH1D1,-0.1092362725230886,0.0040370429657861,True
RPL13A,-0.1424069687416131,0.0076506426110994,True
RPS11,-0.1886880976134119,0.0004921370321094,True
IRF3,-0.1598060880521393,6.300885499719593e-05,True
PRMT1,-0.2079443215808551,7.180081898334822e-05,True
CTB-33G10.1,-0.2098529237669667,0.0032995486430999,True
AP2A1,-0.1240176157419685,0.0011878150007164,True
PTOV1-AS1,0.1432540447940342,0.0013902428796069,True
PNKP,-0.0883863885494607,0.0067130079723917,True
TBC1D17,-0.1075112737089642,0.0070686991933954,True
IL4I1,-0.4075567353744116,0.00621762901125,True
NUP62,-0.1240167688252001,0.0012488012576453,True
ZNF473,0.1197508782688281,0.0011897077495719,True
EMC10,-0.1594679126450895,3.511662792134415e-07,True
SHANK1,-0.3610556234129664,0.0006691572463902,True
KLK4,-0.2155773132786995,0.0063991524627466,True
CTD-3187F8.15,0.4247146252771147,0.0058641113941967,True
CLDND2,-0.2687616957742487,0.0039255005002962,True
NKG7,-0.3657863098803136,0.0021614271147681,True
SIGLEC8,-0.8333821316664657,1.1299590238422568e-05,True
ZNF175,0.1830585239785521,0.0009787428182412,True
FPR2,0.3044964846617657,0.0011272639229456,True
ZNF577,0.1628892980220703,0.001403039992262,True
ZNF613,0.2427980509767183,0.0045679145127088,True
ZNF350,0.2209154970991444,0.0004204725834681,True
ZNF616,0.1816764447869678,0.0003365747019595,True
PPP2R1A,-0.1260502062779864,0.0001046800001618,True
ZNF578,0.3260967400689698,0.0006939389255252,True
ZNF701,0.2106929677792056,0.0034780807869291,True
ZNF137P,0.2674533629051318,0.0062755316685223,True
ZNF28,0.1843771846645379,0.0074408568785905,True
ZNF816,0.2149608796278008,0.0019079113548434,True
ZNF347,0.1804673431435697,0.0011471538770847,True
CTD-2245F17.3,0.3258664477305679,0.0002059124027064,True
ZNF845,0.2522541085597412,0.0022844640462391,True
ZNF525,0.1938307314777856,0.0041150969905805,True
RNU6-980P,0.024800929932786,0.0025097335398392,True
SEPT7P8,0.3848507354897584,0.0013830540169017,True
CACNG8,-0.5089920276374917,4.184912999210865e-06,True
CACNG6,-0.6710404040479165,1.4593940895704249e-05,True
NDUFA3,-0.1792593482203298,0.0001628724360754,True
PRPF31,-0.1577410121154819,0.0001262985318646,True
LENG1,-0.110216877814647,0.0047942208659463,True
TSEN34,0.2069048199361682,0.0068389227131635,True
LILRB3,0.2034960317222891,0.0052784378373495,True
AC008984.7,0.4296899237086933,0.0042108847855837,True
KIR2DL3,-0.4648194488183116,0.0080315576941952,True
KIR2DS4,-0.5659491149078604,0.0060730979206493,True
KIR3DL2,-0.620380800671365,0.0002262428803567,True
NLRP7,0.3746723997700028,2.890055982527037e-07,True
NLRP2,0.4145566691992885,6.805364100092202e-09,True
CTC-550B14.1,0.0643877324816669,0.0058969969927567,True
PPP1R12C,-0.097962492304856,0.0008002080326537,True
SYT5,0.3124781431978239,0.0036150600010141,True
CTD-2587H24.10,0.3756895157217615,0.0004576985824636,True
PPP6R1,-0.0846835804998538,0.0026012562335081,True
HSPBP1,-0.1472945908657224,0.0063898154987539,True
BRSK1,-0.2640300805739633,0.0031562629800164,True
COX6B2,0.8334520626373624,2.9644709207096543e-08,True
TMEM238,-0.2591299316805315,0.0005003065008213,True
RPL28,-0.2089468418046189,0.0001537220016126,True
UBE2S,-0.2092949699616043,0.0048142033791727,True
ZNF628,-0.2144427281761287,0.000132513595104,True
ZNF580,-0.1544778462319258,0.0008036917010351,True
ZNF581,-0.1620946139789794,4.2738665856588105e-05,True
U2AF2,-0.1115079539853009,0.0002413995021958,True
NLRP4,-0.2807620099105244,0.0017680354430492,True
ZNF667,0.3122481948849458,0.0004666590732056,True
AC007228.11,0.409282958420041,0.0001146001347914,True
ZNF470,0.1734924881942991,0.0062079938383115,True
SIGLEC31P,0.0142590949601809,0.005222845870468,True
ZNF835,0.2861848940712459,0.0025597528652926,True
ZNF543,0.2007266276677499,0.003554195777467,True
ZNF547,0.4218461461785427,2.9066835593121225e-05,True
ZNF419,0.1062287416996901,0.0061779124852265,True
ZNF549,0.1686791976271794,0.0031630183985903,True
ZNF776,0.3081420661586713,9.74143728245134e-05,True
ZNF417,0.1518025813432455,0.0065492038268711,True
ZNF606,0.2231966436378469,0.0029055977737394,True
A1BG-AS1,0.1993253816032598,0.0007059673932275,True
CTD-2619J13.5,0.3368978331356401,0.0003300407825112,True
RPS5,-0.1721152610401912,0.0023135405364861,True
CTD-2619J13.17,0.2887634632399216,0.0012064500028294,True
TRIM28,-0.1673894370047057,0.0003243744743775,True
UBE2M,-0.2074400146623423,3.7937793537125935e-05,True
MZF1,-0.15442808292722,0.0001103574868956,True
NRSN2,-0.2276074049913332,0.0026773651842642,True
TRIB3,-0.1883018481184773,0.0044227600425373,True
CSNK2A1,-0.0647035853943328,0.0011299558169191,True
FAM110A,-0.2210283250182717,2.656007962375015e-05,True
PSMF1,-0.1628946985757159,0.0052870559228724,True
SDCBP2-AS1,0.2305211342610905,0.001272508665937,True
RP11-314N13.3,0.2306121501948371,0.0031353143682925,True
NSFL1C,0.1912994240653971,0.0059773144488954,True
SIRPB2,0.3329405109885429,0.0021358632022226,True
SIRPG-AS1,0.3157225871948131,0.0018394380285258,True
RP4-673D20.3,0.3668231339357073,5.5232433865431675e-05,True
RP5-968J1.1,0.2529745139268101,0.0051728321039215,True
SIRPA,0.2933436923899394,0.003578909509832,True
STK35,0.186687662903567,0.0066569116943082,True
SNRPB,-0.130000840078474,0.0003357747631768,True
IDH3B,-0.1757185228607777,5.838558421409309e-07,True
DDRGK1,-0.1303328178140458,0.0003073559910854,True
ITPA,-0.1238748420370414,0.0014052136565858,True
RNF24,0.2180027307792439,0.0007318012966408,True
TMEM230,-0.0942986501091539,0.0010178976068931,True
TMX4,0.2362521194014988,0.0014819313956222,True
MKKS,0.1877781466616679,0.0026179216657945,True
SLX4IP,0.1642907283408791,0.0007815120973732,True
CRNKL1,0.160237203318501,0.0068575866216702,True
